addresses;emerald_balance;eth_balance;erc20_input_tx_count;erc20_output_tx_count;erc20_amount_in;erc20_amount_out;erc20_balance;transfer_input_tx_count;transfer_output_tx_count;transfer_output_balance;swap_ledger_emerald_bought;swap_ledger_emerald_sold;swap_ledger_ether_gained;swap_ledger_ether_spent;swap_ledger_emerald_received;swap_ledger_eth_received;swap_ledger_received_from;swap_ledger_tx_list;os_eth_spent;os_eth_gained;os_emeralds_bought;os_emeralds_sold;ox_txs;is_contract
0x5Ca887615098c6B7409F18502F57538205c768D9;100.0;-2.673;1;0;100.0;0.0;100.0;0;0;0;100.0;0.0;0.0;2.673;0.0;0.0;0x956e4d7dcfa37fef2cbf514f1c6cb700821745de90d94356cc7fede51edefbb4;;0.0;0.0;0;0;;False
0xE1340bB361896db405B3E54E93b0Ac3626f6C709;20.0;-0.29;2;1;70.0;50.0;20.0;20;0;20;70.0;50.0;2.864;3.154;0.0;0.0;0xc62cf8b50b160317185334364d10c168da869bad5f2a4ece598b4b1d0dddf886, 0xc69435a1945ee131214ce6ca5d178298a6d369af1e4c6a88646bc0a4fdc045b7, 0xa700dd2a62c7cb33de256047433605e298a9b75389214761290de898c354a875;;0.0;0.0;0;0;;False
0x6175E7a985CAeAC2db12FAdA99E626EBD6fE7bcC;34.71;-3.0;3;0;34.71;0.0;34.71;34;0;34;34.73;0.0;0.0;3.0;0.0;0.0;0xc23ad9aa3c5353b4468925323cf1872bbf4ec32fa44881b06ec46313e5f99889, 0x7129201eaaff288ec748f688b0a787bd8e90be1d84249d8b6f43629a6e0d2f9b, 0x2cdb2d7b849762dac0534916d9e3958f52726417d397697ba8b765716b634175;;0.0;0.0;0;0;;False
0xF3dE3C0d654FDa23daD170f0f320a92172509127;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.4152;0x372ea61a22563eb8119877509b27a35fb7aec33e7472e02c3002beab4e050a43, 0x92b7d3617c0c35646e085195a73deafd539aee08b149baf0e7c78b2d6f5b89ac;0xB64aC1A8AD18c77c998c68e4024F15826e5b0424;0.0;0.0;0;0;;True
0xa1a8314f5A3E390Ce27D58670b581aEb54E18f05;3.0;-0.1452;1;0;3.0;0.0;3.0;3;0;3;3.001;0.0;0.0;0.1452;0.0;0.0;0x3ed34ca762e5028a8141f6014d621322896ed16bc14b6b0c764668318aae8f0c;;0.0;0.0;0;0;;False
0x532a5fc2bDc2aE343Ac885d3F644DA9e84aCc388;1.0;-0.08591;1;0;1.0;0.0;1.0;1;0;1;1.0;0.0;0.0;0.08591;0.0;0.0;0xee28639917fee85ff5f1bd2597b35d3e7d435b6144570bb390e580d2cc2782f9;;0.0;0.0;0;0;;False
0x0b7C57A13b1FCf185cbDF40382c721429b4352f0;0.0;1.257;6;4;110.0;110.0;0.0;85;85;0;110.0;110.0;7.551;6.294;0.0;0.0;0x1e4fa685fcbbab35f8cf3a4ce96c9be8b3dd889f6623912d93438061108ca9ed, 0x0fb604242a5000977c5f8fbcb93e98f018d82273fe12c1ec493956f882d980e3, 0x532c83ee30ae02bd6fc9eb44883ec51e8d3edacb1f4168f6f601256d4759c5dc, 0xfddc788baa0e8d17c2bfaef464d27bfe5921b6d894b3e4b8d2bf9c90eccd332f, 0x9a41cef68997de581b3d8aafbea81ed39286cc564ac5d03f4715c16e5a2cc319, 0x944cb78b38c2ec870626ad889c1aaf6602f49b64160a4e438d5f99eeff7d0a7b, 0xe5898fab99633405cd5a3893d2cf6daa036587bf52193ba73a6c6f460822aef5, 0x19544c708d2d83d2309551429e8ac0bd13eb88efb90207a55fa9bf9e646e3f5d, 0xa7ed8020d20f0c8c47fa187d52013d3f3fcfd4c60a777db5d6e300600ac0bcda, 0xb583fb29fa32537e75caab1568f44580e554ac74263cb8e9f9d842a6dad37cb6;;0.0;0.0;0;0;;False
0x84694F4bfF6448A561775077403Aec92Ab4080a1;9.3;-1.0;1;0;9.3;0.0;9.3;9;0;9;9.307;0.0;0.0;1.0;0.0;0.0;0x9e0c21be7364619f1d262d39c72d6fe555bdfd1000bd128905454db5e0b5b964;;0.0;0.0;0;0;;False
0xB0a8ef34Bd78F8B1C5A4A7bec610A4ed7B70b7cB;0.13;-0.01;1;0;0.13;0.0;0.13;0;0;0;0.1382;0.0;0.0;0.01;0.0;0.0;0x928409a0745c7608e5020b86baab03cd107165ca3b8bc7c3aad41ab81f3d5401;;0.0;0.0;0;0;;False
0xb83444086136d1F6caEe5084783ad98b7BD7d08F;0.0;-0.0592;5;2;8.0;8.0;0.0;8;8;0;8.0;8.0;0.5977;0.6569;0.0;0.0;0xb3957536e92075aff33ff73819176ffd140ad652e1c3438216f880a833292864, 0xc715fe627f7467e2e1d5aee5f543e52b7de0c580f43d836201e5294658622ced, 0xcbeccd979befcb8d85dd50e9fd03e1d853c26eceb44dc59658d2c4a2f738156d, 0xd25bbb67bedbe2821dc0371f7853fbd0775c7d9154095237f967f095436c9ccc, 0xf656129c6394d1bbc1ee83f5904abae89d91fe824fb33733a0987fb29b066eb3, 0xcc9f0868099078f9f410545dc7f8861439aa72dd3d5f195c612e03d2112fd16c, 0x2510760ba5a76fc1339246d56d41270e478dcfdb77dabbfa8f4e7f67fe9e10e2;;0.0;0.0;0;0;;False
0x9843BF9d99FDAa7f6b9de6F1c3c253c9Ed0D35C9;4.72;-0.4342;1;0;4.72;0.0;4.72;4;0;4;4.727;0.0;0.0;0.4342;0.0;0.0;0xacdc43c725ec5247e430b27ad6bf575b86505aff36dccd065cd2c5ebb6f5fb94;;0.0;0.0;0;0;;False
0x768f1621F176b2010647bE124F1F252CA849D6A7;0.0;0.0626;1;1;5.0;5.0;0.0;0;0;0;5.0;5.0;0.3382;0.2756;0.0;0.0;0xf8d9a4b5cf98b3bd2ca99f0b54c06b096d3f803e8ee217666335d4b3d8e21b51, 0x157ef2d8fd0ea27fe4aa0e302a46da8ce991c1572edef2819eddda489992d7b4;;0.0;0.0;0;0;;False
0x32e2aa495D3D0cDF8B2Db5A8D323948E3334ea24;3.83;-0.3013;4;3;16.87;13.04;3.83;15;12;3;16.88;13.04;0.7267;1.028;0.0;0.0;0x4a6f3d2e02fa59a6436b18c6d106624f256b1c64879a8b90d470ffbf8d70f74f, 0xb3aebf3c4b03924bdf5825773408fbd9b6be53fac8c0cacd7dcda9c7a6f05f65, 0x288df33f51f88363ed763f7236f5ca421680aea89420442dfe2a3eba521c1fec, 0xf088cb6cc5026756b4b9b9140511172f78b565b9c1578d8874afd0733acca0d3, 0x069b4a54f1d90b4995501fb8c1dc32dece308707feda22fbc9fa11322bc9c8b9, 0x089ea436b606866a6d2842683427a8ef402e0153f0f567d0b009c51175e1fd80, 0xeda423ffc495097b3b870bc87d1657015b89c3c9235af848fb17c9fac0f8c574;;0.0;0.0;0;0;;False
0x2d1cb5ED13C731604A3F1d48dc206D85fe5e52B1;1.04;-0.1;1;0;1.04;0.0;1.04;1;0;1;1.041;0.0;0.0;0.1;0.0;0.0;0x68bc410bf4665eb69ff74b015966ba9cade139225ac66a87ded93916b48d4d5d;;0.0;0.0;0;0;;False
0xd4BE1CE6BAF1a8de9Bd424aF2Beca08b75D7e820;0.0;0.0725;2;2;4.0;4.0;0.0;2;2;0;4.0;4.0;0.2629;0.1904;0.0;0.0;0x948d2931b42549e9c36b6fad87e136dbb43a91569c90a1aeef2dc13166960848, 0xd18214ce6634fbbc9c1b5d298bf1cd8664254fedbf777fffcd40584d8928540e, 0xcadafd701db7f3e7d91c24e3f0282204c9d89c2daa7f4817d33c2c0a161861eb, 0x64e67c4cfb49c9358b38328b5a00fc0fc8f98eec13e94c10e0c0a4b603830a00;;0.0;0.0;0;0;;False
0xecE26f178d70B6A930117C588b48D2E6A6287A0B;0.0;0.105;1;1;10.38;10.38;0.0;10;10;0;10.39;10.38;1.105;1.0;0.0;0.0;0x7bd6ada80ab45a866db8dd68a1a8a71721ce38355407f531e238950487f20e1e, 0x0292ee7036000b42d23b3283ddf6eb8666091b02f1f2cc3dcb35316a41ddadfe;;0.0;0.0;0;0;;False
0x4626881cF95D749980aD2BE20a81b32f962d2C3C;0.0;-0.0434;1;1;2.73;2.73;0.0;2;2;0;2.738;2.73;0.1566;0.2;0.0;0.0;0x6f81814d0577958d34027694672d944688397450e447424b117448ce803a20df, 0x6ae3cc9714ec58e19191514a770da98046d0e4d03d478043b44f02572cc7791e;;0.0;0.0;0;0;;False
0x63E33d47bA498C0dfA45e77402bB58B0fEC87a1B;32.0;-1.936;2;0;32.0;0.0;32.0;16;0;16;32.0;0.0;0.0;1.936;0.0;0.0;0xc0f6141a550f1eaf402b5136525500b86103e75bbe896f260b3a53d0d608b9e9, 0x353ef6f5004f6e0b1a5f685a19b80b88d28c68c037bf4642e19abf0a3397f395;;0.0;0.0;0;0;;False
0x258D720126bfE54687d23B9ae396863E0195E9Aa;1.29;-0.093;1;0;1.29;0.0;1.29;1;0;1;1.292;0.0;0.0;0.093;0.0;0.0;0xa227e16664a7e673a4cdcd729437f2d11f4dd3bbc2d64e19f626a171405998f5;;0.0;0.0;0;0;;False
0x2f8697dFCd8543e0024A246b895350F449f71C29;1.0;-0.1055;1;0;1.0;0.0;1.0;1;0;1;1.0;0.0;0.0;0.1055;0.0;0.0;0x7ed7766bb75a26192b38e7d6a877a48c62ebdd5d2c76c07e1e10bbef8caa9303;;0.0;0.0;0;0;;False
0x67C9Cfa58e23db711A73390cA9E2758b9301659D;0.0;1.513;1;2;30.0;30.0;0.0;0;0;0;30.0;30.0;2.406;0.8935;0.0;0.0;0xe9c7f932b84bf688d9940c95433b2776d68b3d5361df786753901172c56de0ed, 0xcf65e2d1ed273dd86c088e24115c490c609ef5a7b523f3e21704a8b6977e1ce6, 0xb0960fe34098009f882ee8180c86e3b6fa7da451654b2b18fad31bc79f944252;;0.0;0.0;0;0;;False
0xb2d392abb24E79bAF51EEc7E2A9955509A42663b;0.0;0.0;1;1;3.13;3.13;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.3647;0xe3429d5ee89fae1374036d87806cde9d8c8ff63b975102ab0366fa7b4ef04b88;0x42f5998daeD3c564D4fC7a8529a1aCFe025f8818;0.0;0.0;0;0;;True
0xbd40A797140f36e608b41390E669F11E79DE4b6D;1.0;-0.05642;1;0;1.0;0.0;1.0;1;0;1;1.0;0.0;0.0;0.05642;0.0;0.0;0xab362e2ec72bc7a87b3c3956d9f933fdf303c0d3dba757f3314410e86b19bc8c;;0.0;0.0;0;0;;False
0x75365dDb02bc316748fB9A2dc5a33B42f1fBA2E7;-6586.0;0.0;1;1;80.28;6666.0;-6586.0;80;0;80;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0;0;;False
0x5d16c4efEA50aA82A420B87BE59d1d7370EeA82B;45.86;-2.993;4;1;93.48;47.62;45.86;92;47;45;93.51;47.62;2.637;5.63;0.0;0.0;0x522b1b7342e7533660f58fc9bfb3faa1bfcc580d7967a4114a65fe31ccba4967, 0x5e4a5a49475d7c4497d0343eb986de23f442c66e15025b0d5c14b11e1011e645, 0xb89bbe5464bfc11f3913e0273a0f80c987edb4569182dc68c2d7f58fee280b66, 0x96132a32e1cf5970af1d4dab37172fe2fed7b75209e48dc3b185fcd6df3842bf, 0x0b068d84dd4101887f9ae19fa465da1d0272f019abc0b9ae8ae61a20f30509f3;;0.0;0.0;0;0;;False
0x72bc5f4CbFBdC6186f5a1aF8850d98A12376a6b2;5.81;-0.5;1;0;5.81;0.0;5.81;5;0;5;5.814;0.0;0.0;0.5;0.0;0.0;0xc4ceef93e47657504cb17e6bf34d10228ae1b111f6cdcbd8e087447b06a834b8;;0.0;0.0;0;0;;False
0x0b7d339FbfA5C70c1bB23bDaD8E97F2858742958;0.0;0.1185;1;1;5.0;5.0;0.0;5;5;0;5.0;5.0;0.3811;0.2626;0.0;0.0;0x321d363c6e89bd05f04e3370cb072eab3a5965bafd883d28fc035462b74b9c1e, 0xcd16aaccdb7ea76fef958b3ab9ee57dac25854f13fb21213d9979067a1ba8b3a;;0.0;0.0;0;0;;False
0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45;0.0;0.0;2;2;1.68;1.68;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;10.3;0x510f2f8c3fc468aaab2c09e6cd27cf394cfc1e8a51aa94f8c5c949c9ab84dbea, 0xe23c9e92ac4410c625e61b8ebfe35b943c6366249d2ef8e9525f86ac035402d4, 0x8a069dfe862d0782d8357d4b262784eb0345ab164c692e05e04a9a76daa631ab, 0x4009cecb56b8cad96e43957deb178698609dc6aeb138046b072a59b8e1389911, 0xe6bb2086a6e03216f20d1fed7ad79864023d316ae2e3df1b29aef2d1e1378bd9, 0xd0203cc5ad91734296d3e15b563153328bbc17b70cb2969f54cd29669d5e59a5, 0x387955ffb1d0e5297937f267ad66d896645ada2f9b09e822387f0ecb757f06a0, 0x5478ea7f43340c35e7455842af7c9d06a3e8b9f8c8b2d95bd41805c9bfeb939d, 0xd0f530d5b48d3d840c24c3dab3c2b030dcef88d751f5400ba9cc13ab15ce9fa4, 0x7cc4d7f6bc45389ba271e77bcd5b6044c4cbbcf85842c5925d634048b956b549, 0xf15ac53f403838963db6d77e59ef8348d7d03de0b48d76bd5f5b68c15293ef09, 0x8833e80ebf19e11f15c41511ffee9760d15afd45e2b7da309793744cf0bad70a, 0x00585ae892bedb083190b9dae3da728003307b0902c277f6883091c72eea8184, 0x4c05fcf14932864cc0c5335b4003419efa6ee79175d686f1366e7fb2a3b9b778;0xA086c3Bbf195aA18bEe2805d568072b8aF58fbd6;0.0;0.0;0;0;;True
0x7580AC404bB7F012eef1D58c132CEE5a0371Fa32;0.0;2.458;4;4;93.08;93.08;0.0;57;57;0;93.1;93.08;6.634;4.176;0.0;0.0;0xae257c5bab82421a92235494563b28b47bf48e43394b350c15809044e29a015f, 0xaee57480c5f3cad0111d25239034e5c5790e35f94e33be712f84a578b7ff055f, 0x36ff804e3de1c10cae1f83f593fc704372910088b19ae45f5c38bfbb72e03f8c, 0x40e701f80b178092b2b5bb034500424df2e84b66efc663794db10188cfba75a7, 0x8120841b6dc082c4bc3dcb083d25e630c3cad8b685cc16215708b119e6fcdf5e, 0x64c22d4eedcb6a162ce530ae35e204a294938b483b3b82b3c706e52fc7591baa, 0x1eaba4f8ca01ef595b3ec15cd24d2f8d17677ec59dcb594eeb903fb8f4371487, 0x142148fa6b5da0ccc7212af1cc31b6f7ca3632b8b2e4e749c8c77a5759b6f020;;0.0;0.0;0;0;;False
0x1A0dAc7f83Be4dc279a4889b2317B2BE003D3668;0.0;-0.0168;1;1;1.89;1.89;0.0;1;1;0;1.899;1.89;0.1832;0.2;0.0;0.0;0x647ce708bf39d755e383df214294cf1db767a1d2b67121fc53d0e9a12fd9b323, 0xd023cd30836a80192ca9d519e9a1540d89097c0efd085e11aaf417dffb8cbd85;;0.0;0.0;0;0;;False
0x877a6daacdB3f5E6Ca516E43Cd831830eCda3D21;0.41;-0.03088;1;0;0.41;0.0;0.41;0;0;0;0.4175;0.0;0.0;0.03088;0.0;0.0;0x9293322a6fb060dfe6317626650a73e202b5de84af3699812215f55c7a37def6;;0.0;0.0;0;0;;False
0xF55B7069E622A6B7FC8bA9Aa5Fa75399d7affF70;0.0;0.3685;1;1;9.84;9.84;0.0;9;9;0;9.845;9.84;0.9626;0.5941;0.0;0.0;0x57b10e8732a3f44408f9292d6962264b570ab9b8530a35dd22bb5668f189b37f, 0xc08f1ca2084b2a8ad1e07bc895135b2181ba24dbca253cb413437052b8dbee67;;0.0;0.0;0;0;;False
0xC00b1787e4E49e63843310291DC0D47193771F0c;25.1;-2.1;4;0;25.1;0.0;25.1;25;0;25;25.11;0.0;0.0;2.1;0.0;0.0;0x7a8469e58e8ab1acde08f4510ecad18718c1d7197d20dc0c00b88a44b954f5c9, 0x17e929869fc4727fbe0650bd484e5ee3402191c697e38f26d99dac962e2442bf, 0xf9686b54ec20ab5a5e0deab6425e89e899da429c777df25a11b4b460e60ec1f6, 0x1c6b1c28b19ec26d945629378bed3f0c69987352988fe079021ceb37c9c7a038;;0.0;0.0;0;0;;False
0xA701D95B3f158Dc9242446dF74BDEBEf945c3Bf5;0.0;-0.2032;1;1;5.68;5.68;0.0;5;5;0;5.684;5.68;0.2468;0.45;0.0;0.0;0x44e4c2463b0b30fc2542093fb60e33444cbff549ca9dceff27b46cec36295971, 0xc3b265e61917b9969d747e3807da610ded7b74210b1ba74217093863aaf5cdb0;;0.0;0.0;0;0;;False
0xcD3bF671c89e9292411BBfc740C4A93fC21A27eB;3.9;-0.2;1;0;3.9;0.0;3.9;3;0;3;3.904;0.0;0.0;0.2;0.0;0.0;0x43bbd5367e451fca6f63196ae61cef292e3d2f9f45b026ce99f64b747c19bc8c;;0.0;0.0;0;0;;False
0x8c1a46BaA20c43B7787f7A33956F64a6B58d0113;0.0;-0.1093;1;1;5.55;5.55;0.0;5;5;0;5.559;5.55;0.3907;0.5;0.0;0.0;0x5d4e78de252c21bb939a8f20702aa3cfee8987a5fee44a14315bf43abb6249a6, 0x34fa3761bc03b8280f66bdb419c51e01e148c3c25425f355eccf5e6bf08a07e9;;0.0;0.0;0;0;;False
0xf2BE94DB73f895ad5a1D32964E0711404A807A94;0.0;-0.0895;1;1;3.09;3.09;0.0;3;3;0;3.093;3.09;0.2205;0.31;0.0;0.0;0x12b0e8833be22b3148f4514b13fef9201d2dd6aa4eb8a4e5e75ba4b55d809bb8, 0x730128020c19246662e3a9754b9c1383e2910fe08f492ba3f7b07705ef8185e9;;0.0;0.0;0;0;;False
0x499759282CaF3DCE9D21Cf8bE9377bF1Fa340cc8;0.0;-0.18;6;3;174.7;174.7;0.0;84;84;0;174.7;174.7;11.29;11.47;0.0;0.0;0x770eb11b32ffee8965b9e34a5b7f2670c0812a7174e6674960fdd4e00c14de89, 0x1c26de2b9b138434b6e928914ab12b8a18f4917d02534e40b80433a951a79668, 0xd30c3a214796a75a31639b5ba1c50296a1a9a3aaf85bdd2ab35a0505b5930887, 0x646578b276187954be0a17e0850628ce64e8af1449bd76b2f25a167f3ee9bd54, 0x834ac6ca2c2915e4c737b0c3284f1b4039e20bb3cad856e8df442a6799e4dc85, 0xb07fe0e8e1f2c6bfb20d8c3e5a929860fd829a1077ea18c97ee867322bc17ab3, 0x1b20b0f6a9d5b4bcbaa5199bea445aec3def6c30c489b45141f1029180eba011, 0x93e29c58672e794e1494075587e757917643827accfc7a758959a7ea5637e112, 0x9a58291f59436edf9619905eafc7dc25b36280cf05877f45aeaf5bb3bf8c7344;;0.0;0.0;0;0;;False
0x0c07A971Acbba490a2e81f0D6796e4b7cf0Efa5B;0.0;-0.02852;3;2;2.0;2.0;0.0;2;2;0;2.005;2.0;0.09418;0.1227;0.0;0.0;0x7013be1b23ded22eb4f7435b20b20a770e943110f409b815ebfc3262fb877518, 0xe642c0d7b72c7a8d6c619ec7def527a684c232c74e7c741ef50422cb2e33fc27, 0x7d2f1d9a393c0057d15a761426cba51fa9c9b4ec8dab332016d6b48fd21ace1b, 0x307a8535b5288336713a381fa0bfdabf48d78ee125506e2fbf6cd528dd5be1e6, 0x33a212cb7e87eeded9848070a3aa255ecc0b010cc7ec3c27ebedf4e3fefe5392;;0.0;0.0;0;0;;False
0x49033F9dDb1c4F005AbA1be48E58EDa6FD01CaA9;10.68;-1.484;3;2;41.33;30.65;10.68;19;9;10;41.34;30.65;1.901;3.385;0.0;0.0;0x8f35a82d51c81f22b79deafe417d444f06161dcd8c1b747339a1ad6e656020bb, 0x76f4034731149094c3007b98b7400d8da655dd426ae0599de8c3fecd0d1d851e, 0x1ac555d27d445215e75c58bcfcb2ab43a49c2be2a47b4db3d837d9a952dc57dc, 0x97a3c6bb469f800690c9602131620dde03c0e49c0baecf9b7ec0cbe7506c1954, 0xfdce63e83400a00beaab4022628af63ff8b4e520f9eafbaa766da0d457d6eba1;;0.0;0.0;0;0;;False
0x7B5F6D5a8Cf55442c1059cE60c4dbc473518299B;0.0;0.04261;1;1;3.0;3.0;0.0;0;0;0;3.0;3.0;0.09465;0.05204;0.0;0.0;0xf2a9e1eb74b66951969ae21d723ab0e3849309f588cee916a3e7f7f91eb84e21, 0x238fb1675d0ce18c528b957801e0510ad1f9a355e9f6b86e96b12df98f4c1252;;0.0;0.0;0;0;;False
0xD6198a80dB2EB9840BFB96094d09e10de367f81E;2.49;-0.2;1;0;2.49;0.0;2.49;2;0;2;2.495;0.0;0.0;0.2;0.0;0.0;0xbae3bf4d994d2b0daaf0ebbdd7b3c636d6d1f961bf1b87b1bed69463db28b8e9;;0.0;0.0;0;0;;False
0x769597E163F4D239BD571Dd34F3727C40cf025cb;1.41;-0.1;1;0;1.41;0.0;1.41;1;0;1;1.411;0.0;0.0;0.1;0.0;0.0;0x78eb01df25c65e02b34f22ddfc2c7728f941df4e99f54d9e18443731f496751a;;0.0;0.0;0;0;;False
0xB576010Dc09CA8704a954556f4F75E38DCCe9A86;20.63;-2.159;1;0;20.63;0.0;20.63;20;0;20;20.63;0.0;0.0;2.159;0.0;0.0;0x29b97598bd2cd96d82a8b09fc547adf2ae44a3f10dcef320d3c6b34b156b985c;;0.0;0.0;0;0;;False
0xf9BFaa6c15dBEC036Db58574AC60De13F2930c04;0.0;0.656;3;4;66.58;66.58;0.0;66;66;0;66.58;66.58;5.071;4.415;0.0;0.0;0x88e40584fdde3b09df183f450aa3f3c6460603f9fc4ab18d8573e7ab84dcc6c9, 0xe145495c0ed56fae3d1532b38f4b1afba30d42e690ccfbc0b91dc10a06182cd6, 0x44c50ecc24115c10f664d26e27883cb185ab0cb3e157efac7f71233325b7365a, 0x7b69e9f901fe5731960133b7a464a74133d8c03f6155487bb24a1c16ce5142bc, 0xf9a444ab7c5bc3bd5d4d3fe015fa79172f0e6a917abe29e52a8f318528fc06f6, 0x19c46f7e3694cf9a3d8082917313653df60597b18993b5358ccc3754c4e6628c, 0x1b04bb4fdf88094b70463ca6be4ed381ea7ce9a41b5f688d7f502553e4bccce0;;0.0;0.0;0;0;;False
0x12345Fb2cB4b0b9997b3F36d793Ba4fC5a250e3d;3.0;-0.325;1;0;3.0;0.0;3.0;3;0;3;3.0;0.0;0.0;0.325;0.0;0.0;0x7439a20d2feff61913820e84e9dbefa6abdb4c589dd27e70226292b4abd2d47c;;0.0;0.0;0;0;;False
0x93969270ffa34eE09896feA4F9260e9246c73fc1;2.29;-0.2;1;0;2.29;0.0;2.29;2;0;2;2.29;0.0;0.0;0.2;0.0;0.0;0x244236649d1a6aa242f8f97337abea20114ea646ab9b620a1e0ff370fe95713b;;0.0;0.0;0;0;;False
0x9af8A230c1d527460392ECc79A024D242907aC88;0.0;-0.691;1;1;36.34;36.34;0.0;36;36;0;36.35;36.34;3.309;4.0;0.0;0.0;0x83e9b7c52fe232a5b8a24097b07321a82829695cbff176c63e8621c3406ed8f6, 0xdd03c31150b6c1a4a2c88d812f2024ae96c4e1c0ef058e12a9c379f3cacbf04b;;0.0;0.0;0;0;;False
0x6F3fc59E084600569AA3496A139d88C172444A7D;4.46;-0.49;2;0;4.46;0.0;4.46;4;0;4;4.473;0.0;0.0;0.49;0.0;0.0;0x8227ab8c3467fc97d1589e190e7bc8ec0c5968a075e4cc2ce4f5ac035f514494, 0xfc28578e4dabeffa72af378ef6b0334b7d15878aa9e2e6aae5b10ca2200c9ce7;;0.0;0.0;0;0;;False
0x06BdCd704B60c51b609Fb1cf6BC357Cc462Ac38A;0.84;-0.07878;1;0;0.84;0.0;0.84;0;0;0;0.8448;0.0;0.0;0.07878;0.0;0.0;0x1728861a1e85d3e2707f2490bf70c52fb090d7dffcecc2a0361222048d4fd2f0;;0.0;0.0;0;0;;False
0x67F7cC33567cA786C9842Fb65971af1D5544bfbC;0.0;0.01114;1;1;1.0;1.0;0.0;1;1;0;1.0;1.0;0.1063;0.09516;0.0;0.0;0x0f1b42c9aebbdff8842caabd4aed8f9c50d4ced40de3234408e5e47553f48fe6, 0x1551532f5489d1597f18c53d78be5235a00afea94768bf9d4eab6858021f5edd;;0.0;0.0;0;0;;False
0xbA16A8b85eB9a19E286181C2A97F8A807E1B026d;10.0;-0.6505;1;0;10.0;0.0;10.0;0;0;0;10.0;0.0;0.0;0.6505;0.0;0.0;0xf8f20dd743101c2a19021d915aa0f05442cf4642e66422c527bd1caf2eb75443;;0.0;0.0;0;0;;False
0x88d0c82fbF8ad1C4f84d610dA6aa209ea882a5C7;0.0;-5.797;3;2;102.0;102.0;0.0;102;102;0;102.0;25.0;2.209;8.006;0.0;0.0;0x6ce1353e33560bdca669c3c380ac1bf51e88391d15851170aeb122a44a9bf9a5, 0x5046e43f817fd10f5670e6f64d78f87766c9e8f45e2d45119597e4ea813e71c4, 0x2c8f6263ff613270d9912c43ebaabbfb5a7b923619c627b2133cfdde35056fcb, 0x568cf2ec3a5d3918e36a8d8242e31ab62ae1612e5e18c6c8dbba805806291648;;0.0;0.0;0;0;;False
0x3c686751C34dad4f5298Fe33cDB00396f37B0007;30.0;-1.963;1;0;30.0;0.0;30.0;0;0;0;30.0;0.0;0.0;1.963;0.0;0.0;0x73a6db643568f46a116c3c22e130ae3c784e41852f2d4a85c67babef70238ef0;;0.0;0.0;0;0;;False
0xB6F30f6fff1fbC6597c6E32A8865b1BCCFe84C5D;12.81;-0.9;3;0;12.81;0.0;12.81;12;0;12;12.82;0.0;0.0;0.9;0.0;0.0;0xd9a130b4ec509b100bda4abc4374c9c1cbf7e5e9f7ac33ab889448bee57cdd2f, 0x98d2e63636307f6aea3f5ec339e81fe7f3912a26c14b1d83d3edbfb62b229937, 0x555810f932b120ba46d1190fda56821fec68b9325f207e46814ac1d6d20271be;;0.0;0.0;0;0;;False
0x5F655AE9Bf51c68EB764F2Ca597b49Dd23C744E8;0.0;0.0283;1;2;50.0;50.0;0.0;0;0;0;50.0;25.0;0.823;0.7947;0.0;0.0;0x836cfa1a36576ec7479177f15dfb326c25821f60199cc7b2e2c4a144e38b8a74, 0x978be2c810a562b8bed56665133a58b1f4694ebdcbcda2ab2d550d52eaea3dfa;;0.0;0.0;0;0;;False
0x7C047D1d380E09bba4d6e9649b46c6a64b738A33;0.0;0.677;2;1;30.0;30.0;0.0;0;0;0;30.0;30.0;1.975;1.298;0.0;0.0;0xee4cee272fb83b51d080ff14535fcd4849a3eddbd273740c5ef97f4c930be972, 0xaebc735fd35e12f8605d3a4428edd052ab435915700d65c4ba327722cf790342, 0xf950acdfa18f7dd7f9586b6c8306eaea029637cfb2c70c19475162f4f3572743;;0.0;0.0;0;0;;False
0x1Fb36220F92b1022DDeC658Ada94625D6B066649;0.0;-0.147;2;2;20.25;20.25;0.0;19;19;0;20.26;20.25;1.353;1.5;0.0;0.0;0xbf412a3e74ed819d98efeca8c8ecd426d6eaa792805b2241a3f3a6f356ba9013, 0x5f72f3e279a8777ac3a834c7fda8b4443c3a81d2a267ab0778f70b6882b84d84, 0x7437f9ed4307a13e614d07327adfe4e2a649a3966a00158ccf7407ff330aa5e3, 0xeabf41adbcbc0fa050aa1c8f9d7c8e476f9921989222e1b4af6f48fcede731d4;;0.0;0.0;0;0;;False
0x505920cf689Dc11bc0Fb6013c4d0ec5C59EbB7C1;4.0;-0.4438;1;0;4.0;0.0;4.0;4;0;4;4.0;0.0;0.0;0.4438;0.0;0.0;0xb45a4b53640847a700401edc8e7ff00db0d47d4e8e6d382dcc8d32739d52dc42;;0.0;0.0;0;0;;False
